#TYPE System.Diagnostics.Eventing.Reader.EventLogRecord
"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10469$. The target name used was cifs/mdc-10663.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2413402","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/1/2021 7:10:31 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10579$. The target name used was cifs/mdc-10480.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2413400","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/1/2021 7:07:28 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10072$. The target name used was cifs/mdc-10981.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2413399","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/1/2021 7:04:47 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10219$. The target name used was cifs/mdc-10467.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2413394","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/1/2021 7:04:02 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10264$. The target name used was cifs/mdc-11651.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2413389","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/1/2021 6:54:03 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-11172$. The target name used was cifs/tab-10019.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2413385","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/1/2021 6:50:42 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10171$. The target name used was cifs/lap-10834.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2413384","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/1/2021 6:50:30 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10087$. The target name used was cifs/mdc-10158.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2413379","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/1/2021 6:46:13 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10233$. The target name used was cifs/mdc-10083.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2413377","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/1/2021 6:42:53 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10551$. The target name used was cifs/mdc-10562.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2413374","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/1/2021 6:40:33 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10269$. The target name used was cifs/mdc-6847.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2413372","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/1/2021 6:33:33 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10285$. The target name used was cifs/mdc-11098.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2413371","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/1/2021 6:32:01 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10500$. The target name used was cifs/mdc-10210.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2413370","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/1/2021 6:31:56 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-11174$. The target name used was cifs/mdc-10337.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2413368","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/1/2021 6:29:22 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-11658$. The target name used was cifs/mdc-10331.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2413362","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/1/2021 6:23:31 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-8971$. The target name used was cifs/mdc-10269.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2413361","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/1/2021 6:23:13 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10346$. The target name used was cifs/mdc-10548.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2413359","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/1/2021 6:22:53 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10228$. The target name used was cifs/mdc-10478.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2413358","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/1/2021 6:19:59 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10678$. The target name used was cifs/mdc-10110.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2413357","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/1/2021 6:18:28 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10153$. The target name used was cifs/mdc-10261.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2413356","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/1/2021 6:16:47 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10609$. The target name used was cifs/lap-11757.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2413353","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/1/2021 6:12:50 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10604$. The target name used was cifs/mdc-10270.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2413348","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/1/2021 6:08:34 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-11624$. The target name used was cifs/mdc-10627.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2413346","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/1/2021 6:02:21 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10327$. The target name used was cifs/mdc-10106.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2413341","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/1/2021 5:54:30 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10244$. The target name used was cifs/mdc-11105.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2413327","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/1/2021 5:39:05 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10309$. The target name used was cifs/lap-11751.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2413323","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/1/2021 5:32:03 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
